Unique ID,Email,Date Taken (America/New_York),Time Taken (America/New_York),Time Spent,Q1 - Which Title Best Fits your Current Role?.1,Q2 - Did you switch careers into Data?,Q3 - Current Yearly Salary (in USD),Average Salary,Q4 - What Industry do you work in?.1,Q4 - What Industry do you work in?.2,Q5 - Favorite Programming Language.1,Q6 - How Happy are you in your Current Position with the following? (Salary),Q6 - How Happy are you in your Current Position with the following? (Work/Life Balance),Q6 - How Happy are you in your Current Position with the following? (Coworkers),Q6 - How Happy are you in your Current Position with the following? (Management),Q6 - How Happy are you in your Current Position with the following? (Upward Mobility),Q6 - How Happy are you in your Current Position with the following? (Learning New Things),Q7 - How difficult was it for you to break into Data?,"Q8 - If you were to look for a new job today, what would be the most important t","Q8 - If you were to look for a new job today, what would be the most important.1",Q9 - Male/Female?,Q10 - Current Age,Q11 - Which Country do you live in?.1,Q11 - Which Country do you live in?.2,Q12 - Highest Level of Education,Q13 - Ethnicity
62a654165d257a28a3112ac9,anonymous,12-Jun-22,5:01:00 PM,12:02:04 AM,Other ,Yes,86k-105k,95.5,Finance,null,Python,7,5,5,8,8,8,Neither easy nor difficult,Remote Work,null,Female,40,United States,null,Associates,Other (Please Specify):Bi-racial people should be able to check 2 options in 2022. 
62a65618d8c00e9f541d783a,anonymous,12-Jun-22,5:09:00 PM,12:01:46 AM,Data Analyst,Yes,66k-85k,75.5,Other ,Please Specify):Consulting,Python,8,10,10,10,7,9,Neither easy nor difficult,Better Salary,null,Male,26,United States,null,Bachelors,Black or African American
62a65db824a26260273bc9ff,anonymous,12-Jun-22,5:42:00 PM,12:02:29 AM,Data Scientist,Yes,41k-65k,53,Other ,Please Specify):Cobsukting,Python,8,8,10,10,10,10,Easy,Good Culture,null,Female,44,United Kingdom,null,Bachelors,White or Caucasian
62a66558cf2555431733c0f9,anonymous,12-Jun-22,6:14:00 PM,12:01:58 AM,Other ,Yes,66k-85k,75.5,Other ,Please Specify):Insurance ,Python,7,9,8,8,6,6,Neither easy nor difficult,Better Salary,null,Male,36,United States,null,Masters,White or Caucasian
62a6772c18134ddc75d25895,anonymous,12-Jun-22,7:30:00 PM,12:01:37 AM,Other ,Yes,0-40k,20,Other ,Please Specify):Workforce ,Python,1,5,10,10,8,10,Neither easy nor difficult,Better Salary,null,Male,30,Other ,Please Specify):Costa Rica,Bachelors,Hispanic or Latino
62a68f1e0a77c1a77f69a381,anonymous,12-Jun-22,9:13:00 PM,12:04:36 AM,Other ,Yes,0-40k,20,Other ,Please Specify):General contractor,Python,3,3,3,2,2,2,Very Easy,Good Work/Life Balance,null,Male,48,Other ,Please Specify):Indonesia,Masters,Other (Please Specify):Melayu
62a6a11a0a77c1a77f69b7cb,anonymous,12-Jun-22,10:29:00 PM,12:03:16 AM,Data Analyst,Yes,41k-65k,53,Construction,null,Other,1,4,1,2,2,3,Easy,Better Salary,null,Female,30,Canada,null,Masters,Asian or Asian American
62a6ac1524a26260273c1cd0,anonymous,12-Jun-22,11:16:00 PM,12:04:53 AM,Other ,No,0-40k,20,Telecommunication,null,Python,3,8,8,5,3,5,Difficult,Better Salary,null,Male,28,India,null,Bachelors,Other (Please Specify):Dravidian
62a6b0790a77c1a77f69cb15,anonymous,12-Jun-22,11:35:00 PM,12:01:58 AM,Other ,No,0-40k,20,Tech,null,Python,5,8,7,7,3,2,Difficult,Better Salary,null,Male,25,India,null,Bachelors,Other (Please Specify):Indian
62a6bc6a18134ddc75d2a726,anonymous,13-Jun-22,12:26:00 AM,12:01:30 AM,Other ,No,106k-125k,115.5,Tech,null,Other,6,5,4,4,3,4,Easy,Better Salary,null,Male,24,United States,null,Masters,American Indian or Alaska Native
62a6c3d9cec54911e9ce7669,anonymous,13-Jun-22,12:58:00 AM,12:02:51 AM,Data Analyst,Yes,41k-65k,53,Other ,Please Specify):Nonprofit,Python,5,10,7,7,4,8,Easy,Better Salary,null,Male,31,United States,null,Bachelors,Black or African American
62a6d037cec54911e9ce862a,anonymous,13-Jun-22,1:50:00 AM,12:01:47 AM,Data Engineer,No,0-40k,20,Real Estate,null,Python,3,3,8,9,5,3,Easy,Better Salary,null,Male,23,United Kingdom,null,Bachelors,Other (Please Specify):arab
62a6d2532e54c9003e575d9c,anonymous,13-Jun-22,1:59:00 AM,12:03:06 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Police / Emergency Services,Other,1,4,4,1,1,4,Easy,Good Culture,null,Female,48,United Kingdom,null,Masters,White or Caucasian
62a6dbcad8c00e9f541e1050,anonymous,13-Jun-22,2:40:00 AM,12:01:00 AM,Data Analyst,Yes,66k-85k,75.5,Healthcare,null,Python,6,9,8,8,8,7,Neither easy nor difficult,Better Salary,null,Male,28,United States,null,Bachelors,Black or African American
62a6e2815d257a28a311c8f9,anonymous,13-Jun-22,3:08:00 AM,12:02:04 AM,Data Analyst,Yes,41k-65k,53,Other ,Please Specify):Retail,Python,5,7,7,7,7,7,Difficult,Better Salary,null,Male,32,United Kingdom,null,Masters,Hispanic or Latino
62a6ea03d8c00e9f541e3594,anonymous,13-Jun-22,3:40:00 AM,12:04:45 AM,Data Scientist,Yes,41k-65k,53,Finance,null,Python,5,7,7,4,5,7,Neither easy nor difficult,Better Salary,null,Male,30,Other ,Please Specify):Hong Kong,Bachelors,Asian or Asian American
62a7029ff8f7561645899bae,anonymous,13-Jun-22,5:25:00 AM,12:03:29 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):Insurance,Python,5,5,7,7,7,8,Neither easy nor difficult,Good Work/Life Balance,null,Male,32,Other ,Please Specify):TUNISIA,Masters,White or Caucasian
62a7047c24a26260273c9646,anonymous,13-Jun-22,5:33:00 AM,12:01:50 AM,Data Analyst,Yes,0-40k,20,Tech,null,Python,0,3,0,1,0,0,Easy,Good Culture,null,Female,30,Other ,Please Specify):Sri lanka,Masters,Other (Please Specify):Asian
62a70b55cec54911e9cedd98,anonymous,13-Jun-22,6:03:00 AM,12:02:49 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):Manufacturing,Python,4,2,5,2,4,4,Neither easy nor difficult,Good Work/Life Balance,null,Female,35,Other ,Please Specify):Spain,Masters,White or Caucasian
62a71930bae91e4b8b878b2b,anonymous,13-Jun-22,7:02:00 AM,12:03:13 AM,Student/Looking/None,Yes,0-40k,20,Tech,null,R,null,null,null,null,null,10,Easy,Remote Work,null,Female,38,United Kingdom,null,Masters,Black or African American
62a73a37f8d5efcc22fcb724,anonymous,13-Jun-22,9:23:00 AM,12:01:09 AM,Other ,Yes,66k-85k,75.5,Other ,Please Specify):Consumer retail,Python,6,6,7,7,6,7,Easy,Good Culture,null,Female,30,United States,null,Masters,Asian or Asian American
62a73aa824a26260273d0172,anonymous,13-Jun-22,9:24:00 AM,12:01:26 AM,Data Analyst,Yes,41k-65k,53,Tech,null,Python,3,3,5,4,4,4,Neither easy nor difficult,Better Salary,null,Male,48,United States,null,Bachelors,White or Caucasian
62a73c5b0a77c1a77f6aba65,anonymous,13-Jun-22,9:32:00 AM,12:01:26 AM,Data Analyst,Yes,66k-85k,75.5,Finance,null,Other,5,8,5,5,5,4,Easy,Remote Work,null,Male,32,Canada,null,Masters,Asian or Asian American
62a749ebd8c00e9f541efa36,anonymous,13-Jun-22,10:30:00 AM,12:01:12 AM,Other ,Yes,41k-65k,53,Telecommunication,null,Python,4,5,4,5,5,6,Difficult,Good Work/Life Balance,null,Male,27,India,null,Bachelors,American Indian or Alaska Native
62a74e28b4da29969c681108,anonymous,13-Jun-22,10:48:00 AM,12:01:34 AM,Other ,No,41k-65k,53,Tech,null,Python,7,9,5,6,6,7,Easy,Other ,Please Specify):The work,Male,27,United Kingdom,null,Masters,White or Caucasian
62a758185d257a28a312bc94,anonymous,13-Jun-22,11:30:00 AM,12:02:45 AM,Student/Looking/None,No,0-40k,20,Finance,null,Python,8,7,6,7,8,10,Neither easy nor difficult,Remote Work,null,Male,24,Other ,Please Specify):Kenua,Bachelors,Other (Please Specify):African
62a75a5418134ddc75d3d2f1,anonymous,13-Jun-22,11:40:00 AM,12:00:43 AM,Data Scientist,Yes,150k-225k,187.5,Finance,null,R,9,9,9,9,8,8,Difficult,Better Salary,null,Male,42,United States,null,PhD,Asian or Asian American
62a75ed0f8f75616458a5d1a,anonymous,13-Jun-22,11:59:00 AM,12:02:58 AM,Other ,No,41k-65k,53,Tech,null,Python,8,6,6,8,7,8,Neither easy nor difficult,Better Salary,null,Male,24,United States,null,Bachelors,Hispanic or Latino
62a75f1b575fa3a5ae8e0010,anonymous,13-Jun-22,12:00:00 PM,12:01:08 AM,Database Developer,Yes,0-40k,20,Tech,null,Python,5,9,7,7,6,9,Easy,Better Salary,null,Male,23,India,null,Bachelors,Asian or Asian American
62a764ffd8c00e9f541f3cc3,anonymous,13-Jun-22,12:25:00 PM,12:01:21 AM,Data Analyst,No,0-40k,20,Tech,null,Python,7,9,8,8,4,2,Neither easy nor difficult,Better Salary,null,Male,26,India,null,Bachelors,Asian or Asian American
62a76c962e54c9003e588661,anonymous,13-Jun-22,12:57:00 PM,12:02:01 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Home and living,Other,5,6,6,2,2,3,Neither easy nor difficult,Better Salary,null,Male,32,Other ,Please Specify):Germany,Bachelors,Black or African American
62a772da575fa3a5ae8e2a4a,anonymous,13-Jun-22,1:24:00 PM,12:02:52 AM,Other ,No,0-40k,20,Telecommunication,null,Python,4,3,2,0,0,0,Neither easy nor difficult,Good Work/Life Balance,null,Male,35,Other ,Please Specify):Argentina ,Bachelors,White or Caucasian
62a7738a2e54c9003e589598,anonymous,13-Jun-22,1:27:00 PM,12:01:18 AM,Data Analyst,Yes,106k-125k,115.5,Healthcare,null,Python,4,3,4,2,2,2,Easy,Good Work/Life Balance,null,Male,41,United States,null,High School,White or Caucasian
62a77967f8d5efcc22fd4c81,anonymous,13-Jun-22,1:52:00 PM,12:00:59 AM,Other ,No,41k-65k,53,Education,null,Python,4,9,8,8,6,7,Neither easy nor difficult,Better Salary,null,Male,25,United States,null,Masters,White or Caucasian
62a77a37f8d5efcc22fd4e47,anonymous,13-Jun-22,1:56:00 PM,12:01:04 AM,Data Analyst,Yes,0-40k,20,Construction,null,Python,0,0,0,0,0,0,Very Difficult,Better Salary,null,Female,28,United States,null,Masters,Asian or Asian American
62a77cb7b4da29969c68743a,anonymous,13-Jun-22,2:06:00 PM,12:00:50 AM,Data Analyst,Yes,41k-65k,53,Agriculture,null,Python,3,6,5,5,5,6,Neither easy nor difficult,Better Salary,null,Male,29,United States,null,Bachelors,White or Caucasian
62a78743f8f75616458ab6bb,anonymous,13-Jun-22,2:51:00 PM,12:01:30 AM,Student/Looking/None,No,0-40k,20,Telecommunication,null,Python,8,10,6,7,8,8,Neither easy nor difficult,Better Salary,null,Male,19,United States,null,High School,White or Caucasian
62a789015d257a28a3132977,anonymous,13-Jun-22,2:59:00 PM,12:01:25 AM,Data Analyst,Yes,41k-65k,53,Other ,Please Specify):Insurance ,Python,5,6,9,6,7,10,Neither easy nor difficult,Better Salary,null,Male,27,India,null,Bachelors,Asian or Asian American
62a78f3bf408bae018f2ef51,anonymous,13-Jun-22,3:25:00 PM,12:01:33 AM,Student/Looking/None,Yes,0-40k,20,Finance,null,Python,8,9,9,7,8,8,Neither easy nor difficult,Better Salary,null,Male,25,Other ,Please Specify),Bachelors,White or Caucasian
62a7988bbae91e4b8b88b8ee,anonymous,13-Jun-22,4:05:00 PM,12:01:46 AM,Data Analyst,Yes,41k-65k,53,Other ,Please Specify):Non Profit Organization,Python,6,10,10,10,10,8,Difficult,Better Salary,null,Female,26,Canada,null,Masters,Asian or Asian American
62a79c9c2e54c9003e58f0d5,anonymous,13-Jun-22,4:22:00 PM,12:02:42 AM,Data Analyst,Yes,0-40k,20,Healthcare,null,Python,3,4,5,5,4,5,Difficult,Good Work/Life Balance,null,Male,25,Other ,Please Specify):Spain,Bachelors,White or Caucasian
62a7b0ae0f8c8599d5b51cd0,anonymous,13-Jun-22,5:48:00 PM,12:00:50 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):Manufacturing,Python,6,6,9,9,10,10,Neither easy nor difficult,Remote Work,null,Male,25,Other ,Please Specify):Portugal,Bachelors,White or Caucasian
62a7b283f8d5efcc22fdc189,anonymous,13-Jun-22,5:56:00 PM,12:01:57 AM,Data Analyst,Yes,0-40k,20,Healthcare,null,R,2,3,4,3,3,5,Neither easy nor difficult,Good Work/Life Balance,null,Male,26,Other ,Please Specify):Liberia,Bachelors,Black or African American
62a7b296f8d5efcc22fdc1ef,anonymous,13-Jun-22,5:56:00 PM,12:01:07 AM,Data Analyst,Yes,125k-150k,137.5,Education,null,Python,8,8,7,6,7,9,Neither easy nor difficult,Good Culture,null,Male,35,United States,null,Bachelors,White or Caucasian
62a7bd0e5d257a28a313855c,anonymous,13-Jun-22,6:41:00 PM,12:01:23 AM,Data Analyst,Yes,86k-105k,95.5,Other ,Please Specify):Retail,Python,6,7,7,6,7,6,Difficult,Remote Work,null,Male,29,United States,null,Masters,Black or African American
62a7be5e5d257a28a313876a,anonymous,13-Jun-22,6:46:00 PM,12:01:45 AM,Data Analyst,Yes,86k-105k,95.5,Tech,null,Python,7,6,5,4,3,6,Neither easy nor difficult,Better Salary,null,Female,41,United States,null,Associates,Hispanic or Latino
62a7ce44575fa3a5ae8ece5f,anonymous,13-Jun-22,7:54:00 PM,12:01:15 AM,Student/Looking/None,No,0-40k,20,Education,null,Python,0,6,4,5,2,4,Very Difficult,Remote Work,null,Female,22,United States,null,Bachelors,Hispanic or Latino
62a7e1380f8c8599d5b55fcf,anonymous,13-Jun-22,9:15:00 PM,12:02:30 AM,Data Analyst,Yes,66k-85k,75.5,Healthcare,null,Other,2,6,6,4,3,3,Difficult,Better Salary,null,Male,35,United States,null,Bachelors,Hispanic or Latino
62a7e2d024a26260273e4448,anonymous,13-Jun-22,9:22:00 PM,12:02:04 AM,Data Analyst,Yes,66k-85k,75.5,Finance,null,Python,4,3,4,4,4,6,Very Difficult,Better Salary,null,Male,30,Other ,Please Specify):SG,Bachelors,Asian or Asian American
62a7ed9c0f8c8599d5b57132,anonymous,13-Jun-22,10:08:00 PM,12:01:13 AM,Data Engineer,No,150k-225k,187.5,Real Estate,null,Python,4,6,3,2,3,3,Neither easy nor difficult,Good Culture,null,Male,37,Canada,null,Bachelors,Asian or Asian American
62a7f09a0f8c8599d5b57526,anonymous,13-Jun-22,10:21:00 PM,12:03:15 AM,Data Analyst,Yes,66k-85k,75.5,Other ,Please Specify):Air transpo,Python,6,7,7,5,5,9,Difficult,Better Salary,null,Female,28,United States,null,Masters,Black or African American
62a7fb02f8d5efcc22fe2486,anonymous,13-Jun-22,11:05:00 PM,12:00:58 AM,Data Analyst,No,86k-105k,95.5,Real Estate,null,Python,7,5,6,6,4,6,Neither easy nor difficult,Good Culture,null,Male,23,United States,null,High School,White or Caucasian
62a816907dc029e2d6725a33,anonymous,14-Jun-22,1:03:00 AM,12:01:54 AM,Student/Looking/None,No,0-40k,20,Finance,null,Python,3,4,8,5,5,3,Neither easy nor difficult,Better Salary,null,Male,26,United States,null,High School,Asian or Asian American
62a84764bc6861bf317d7b86,anonymous,14-Jun-22,4:31:00 AM,12:01:22 AM,Data Analyst,No,66k-85k,75.5,Other ,Please Specify):Distribution ,Python,2,4,4,3,4,4,Neither easy nor difficult,Good Work/Life Balance,null,Male,25,Other ,Please Specify):Australia,Bachelors,Native Hawaiian or other Pacific Islander
62a84f9af408bae018f41e34,anonymous,14-Jun-22,5:06:00 AM,12:01:27 AM,Data Analyst,No,0-40k,20,Tech,null,Python,0,1,2,1,1,1,Neither easy nor difficult,Remote Work,null,Male,23,India,null,Bachelors,Asian or Asian American
62a85803f8d5efcc22fea92f,anonymous,14-Jun-22,5:42:00 AM,12:02:53 AM,Student/Looking/None,Yes,0-40k,20,Other ,Please Specify):None for now,Other,0,1,0,0,0,0,Neither easy nor difficult,Good Culture,null,Male,53,Other ,Please Specify):Nigeria,Bachelors,Black or African American
62a8592f7dc029e2d672c0a8,anonymous,14-Jun-22,5:47:00 AM,12:01:37 AM,Data Engineer,Yes,0-40k,20,Tech,null,Python,4,6,6,3,7,9,Neither easy nor difficult,Better Salary,null,Female,33,Other ,Please Specify):Romania,Bachelors,White or Caucasian
62a8643bcec54911e9d14297,anonymous,14-Jun-22,6:34:00 AM,12:04:29 AM,Student/Looking/None,Yes,0-40k,20,Finance,null,R,3,5,5,4,5,6,Difficult,Better Salary,null,Male,39,Other ,Please Specify),High School,Black or African American
62a8665c5d257a28a31474f7,anonymous,14-Jun-22,6:43:00 AM,12:01:05 AM,Data Analyst,Yes,0-40k,20,Healthcare,null,Other,6,7,5,7,7,9,Difficult,Better Salary,null,Female,22,United Kingdom,null,Bachelors,White or Caucasian
62a868c5cf2555431737094b,anonymous,14-Jun-22,6:53:00 AM,12:01:34 AM,Data Analyst,No,41k-65k,53,Finance,null,Python,4,7,7,7,5,5,Easy,Better Salary,null,Male,24,Other ,Please Specify):Germany,Bachelors,White or Caucasian
62a88e9ff8d5efcc22ff1eb6,anonymous,14-Jun-22,9:35:00 AM,12:01:36 AM,Data Architect,No,86k-105k,95.5,Other ,Please Specify):Energy,Python,5,1,3,1,4,5,Difficult,Good Work/Life Balance,null,Male,31,Canada,null,High School,White or Caucasian
62a89e365d257a28a314fd36,anonymous,14-Jun-22,10:41:00 AM,12:00:53 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):Retails,Python,0,0,0,0,0,0,Very Difficult,Better Salary,null,Male,25,Other ,Please Specify):Aisa,Bachelors,Asian or Asian American
62a8b6ffbae91e4b8b8aa5c2,anonymous,14-Jun-22,12:27:00 PM,12:02:07 AM,Student/Looking/None,No,0-40k,20,Tech,null,R,4,7,7,6,6,6,Neither easy nor difficult,Better Salary,null,Male,25,India,null,Bachelors,Asian or Asian American
62a8bf9e575fa3a5ae907617,anonymous,14-Jun-22,1:04:00 PM,12:02:07 AM,Data Analyst,No,0-40k,20,Tech,null,Python,3,4,4,4,2,0,Neither easy nor difficult,Good Work/Life Balance,null,Male,23,India,null,Bachelors,Asian or Asian American
62a8cd29bc6861bf317ea9a2,anonymous,14-Jun-22,2:02:00 PM,12:01:56 AM,Other ,Yes,41k-65k,53,Other ,Please Specify):Digital Marketing ,Other,6,7,7,7,7,6,Neither easy nor difficult,Other ,Please Specify):Remote too,Male,23,India,null,Bachelors,Asian or Asian American
62a8f477f408bae018f5869d,anonymous,14-Jun-22,4:49:00 PM,12:01:35 AM,Data Analyst,No,86k-105k,95.5,Healthcare,null,Python,8,9,8,8,8,9,Difficult,Better Salary,null,Male,40,United States,null,High School,White or Caucasian
62a8fcf5cf25554317384604,anonymous,14-Jun-22,5:26:00 PM,12:02:02 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Homelessness,C/C++,5,6,6,2,0,4,Neither easy nor difficult,Better Salary,null,Male,29,United States,null,Bachelors,Hispanic or Latino
62a8fe9abc6861bf317f0c01,anonymous,14-Jun-22,5:33:00 PM,12:03:16 AM,Data Analyst,Yes,0-40k,20,Tech,null,Python,1,7,5,5,4,4,Difficult,Better Salary,null,Male,28,India,null,Bachelors,Other (Please Specify):South Indian 
62a9024d18134ddc75d6e76d,anonymous,14-Jun-22,5:49:00 PM,12:01:44 AM,Data Analyst,Yes,0-40k,20,Healthcare,null,R,3,6,6,4,6,3,Very Easy,Better Salary,null,Female,28,United Kingdom,null,Masters,Black or African American
62a95253bae91e4b8b8b91d9,anonymous,14-Jun-22,11:30:00 PM,12:01:02 AM,Student/Looking/None,Yes,0-40k,20,Telecommunication,null,Python,0,3,3,4,5,5,Difficult,Good Work/Life Balance,null,Female,26,India,null,Masters,Asian or Asian American
62a960567dc029e2d6749dd8,anonymous,15-Jun-22,12:30:00 AM,12:02:43 AM,Data Engineer,No,41k-65k,53,Construction,null,Python,6,8,8,5,5,5,Neither easy nor difficult,Better Salary,null,Male,30,Other ,Please Specify):Netherlands,Masters,White or Caucasian
62a9612bf8d5efcc22007c09,anonymous,15-Jun-22,12:33:00 AM,12:01:26 AM,Data Analyst,Yes,66k-85k,75.5,Education,null,Other,5,9,7,9,8,9,Neither easy nor difficult,Better Salary,null,Male,27,Other ,Please Specify):Australia,Bachelors,Asian or Asian American
62a962380f8c8599d5b7e3fb,anonymous,15-Jun-22,12:38:00 AM,12:01:24 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):Retail ,Other,2,0,5,3,0,3,Very Difficult,Remote Work,null,Male,28,Other ,Please Specify):Nigeria,Bachelors,Black or African American
62a993537dc029e2d674e9b5,anonymous,15-Jun-22,4:07:00 AM,12:02:08 AM,Data Analyst,No,66k-85k,75.5,Education,null,Python,3,3,5,3,3,4,Neither easy nor difficult,Good Work/Life Balance,null,Female,38,Other ,Please Specify):Nigeria,Masters,Black or African American
62a9bb81bc6861bf3180079c,anonymous,15-Jun-22,6:59:00 AM,12:01:56 AM,Data Analyst,No,0-40k,20,Finance,null,Python,2,6,5,5,6,6,Easy,Good Culture,null,Male,22,Other ,Please Specify):Mexico,Bachelors,White or Caucasian
62a9c880f408bae018f6aa1b,anonymous,15-Jun-22,7:54:00 AM,12:01:32 AM,Data Analyst,Yes,86k-105k,95.5,Other ,Please Specify):Energy,Python,7,8,9,9,9,9,Difficult,Better Salary,null,Male,34,United States,null,Bachelors,Hispanic or Latino
62a9e206f3072dd8926bce70,anonymous,15-Jun-22,9:43:00 AM,12:02:07 AM,Data Analyst,No,0-40k,20,Tech,null,Python,3,8,8,5,7,9,Easy,Better Salary,null,Male,26,Other ,Please Specify):Indonesia,Bachelors,Asian or Asian American
62a9f0172e54c9003e5cdc25,anonymous,15-Jun-22,10:43:00 AM,12:01:06 AM,Data Analyst,Yes,66k-85k,75.5,Tech,null,Python,5,9,7,7,8,9,Neither easy nor difficult,Better Salary,null,Female,26,Canada,null,Bachelors,Asian or Asian American
62a9f8a4cf2555431739d694,anonymous,15-Jun-22,11:20:00 AM,12:01:23 AM,Data Engineer,No,66k-85k,75.5,Education,null,Python,10,10,10,9,9,10,Difficult,Remote Work,null,Male,25,Other ,Please Specify):Greece,Bachelors,Other (Please Specify):Greek
62aa121dcec54911e9d446cc,anonymous,15-Jun-22,1:08:00 PM,12:03:23 AM,Data Scientist,Yes,125k-150k,137.5,Tech,null,Python,5,3,7,4,5,3,Easy,Other ,Please Specify):Collaboration ,Male,34,United States,null,Bachelors,Black or African American
62aa1734f3072dd8926c4168,anonymous,15-Jun-22,1:30:00 PM,12:03:51 AM,Other ,Yes,41k-65k,53,Finance,null,Other,7,10,10,10,4,5,Neither easy nor difficult,Good Work/Life Balance,null,Female,32,Other ,Please Specify):Poland,Bachelors,Hispanic or Latino
62aa21e218134ddc75d8be11,anonymous,15-Jun-22,2:16:00 PM,12:01:15 AM,Student/Looking/None,No,0-40k,20,Construction,null,R,2,2,2,2,2,2,Difficult,Better Salary,null,Male,24,United States,null,Associates,Black or African American
62aa29852e54c9003e5d50b5,anonymous,15-Jun-22,2:48:00 PM,12:06:20 AM,Data Engineer,Yes,0-40k,20,Tech,null,Python,7,3,3,2,5,9,Difficult,Better Salary,null,Male,26,Other ,Please Specify):Argentine,Bachelors,Hispanic or Latino
62aa2f44bc6861bf3180fd06,anonymous,15-Jun-22,3:13:00 PM,12:02:00 AM,Data Analyst,Yes,41k-65k,53,Telecommunication,null,Other,4,7,5,6,4,6,Difficult,Better Salary,null,Female,32,Other ,Please Specify):Sweden,Masters,Black or African American
62aa3454bae91e4b8b8d3249,anonymous,15-Jun-22,3:34:00 PM,12:02:24 AM,Data Scientist,No,41k-65k,53,Tech,null,R,5,1,7,1,1,2,Neither easy nor difficult,Good Work/Life Balance,null,Male,40,Other ,Please Specify):Portugal,Masters,White or Caucasian
62aa34e8f3072dd8926c7d56,anonymous,15-Jun-22,3:37:00 PM,12:01:49 AM,Data Analyst,No,0-40k,20,Other ,Please Specify):Direct Marketing,Python,0,7,1,6,0,0,Easy,Better Salary,null,Male,27,United States,null,Bachelors,Black or African American
62aa356ff8d5efcc22020832,anonymous,15-Jun-22,3:39:00 PM,12:01:03 AM,Data Analyst,Yes,66k-85k,75.5,Tech,null,R,4,3,6,7,4,7,Easy,Better Salary,null,Male,28,United States,null,Masters,Black or African American
62aa3e6824a26260274264da,anonymous,15-Jun-22,4:17:00 PM,12:02:13 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):FMCG,Python,1,9,5,5,1,1,Difficult,Better Salary,null,Male,30,Other ,Please Specify):Nigeria,Bachelors,Other (Please Specify):Nigeria
62aa4790f8d5efcc2202266e,anonymous,15-Jun-22,4:56:00 PM,12:01:10 AM,Data Analyst,Yes,0-40k,20,Other ,Please Specify):Taking bootcamp,Python,0,6,5,5,5,6,Difficult,Remote Work,null,Male,37,United States,null,Bachelors,White or Caucasian
62aa5761bc6861bf318141fc,anonymous,15-Jun-22,6:04:00 PM,12:02:35 AM,Other ,No,41k-65k,53,Tech,null,JavaScript,7,7,5,5,0,0,Difficult,Good Culture,null,Male,32,Other ,Please Specify):Australia,Bachelors,Asian or Asian American
62aa5c11f408bae018f7dec0,anonymous,15-Jun-22,6:24:00 PM,12:02:20 AM,Data Analyst,Yes,41k-65k,53,Tech,null,Python,9,7,10,10,5,8,Neither easy nor difficult,Better Salary,null,Male,24,Other ,Please Specify):Saudi Arabia ,Bachelors,Other (Please Specify):Arab
62aa956ef8d5efcc22028e3d,anonymous,15-Jun-22,10:29:00 PM,12:02:50 AM,Data Analyst,Yes,0-40k,20,Tech,null,Python,6,7,7,7,5,6,Neither easy nor difficult,Better Salary,null,Male,39,Other ,Please Specify):Argentina,Associates,White or Caucasian
62aa95970a77c1a77f709268,anonymous,15-Jun-22,10:29:00 PM,12:06:15 AM,Data Analyst,Yes,125k-150k,137.5,Finance,null,Python,6,8,7,4,4,2,Easy,Other ,Please Specify):Better Tech Stack,Male,34,Other ,Please Specify):Australia,Bachelors,Asian or Asian American
62aa98bfcf255543173adbdc,anonymous,15-Jun-22,10:43:00 PM,12:01:38 AM,Data Analyst,No,41k-65k,53,Other ,Please Specify):Space & Defense,Python,5,6,10,7,3,3,Neither easy nor difficult,Remote Work,null,Male,27,United States,null,Bachelors,Black or African American
62aaa387f8d5efcc22029fcb,anonymous,15-Jun-22,11:29:00 PM,12:01:17 AM,Data Analyst,Yes,66k-85k,75.5,Healthcare,null,Other,7,7,4,7,7,7,Difficult,Better Salary,null,Male,54,United States,null,High School,White or Caucasian
62aaa86bbae91e4b8b8dc832,anonymous,15-Jun-22,11:50:00 PM,12:01:50 AM,Student/Looking/None,No,0-40k,20,Tech,null,Python,0,null,null,null,null,null,Difficult,Remote Work,null,Female,20,India,null,Bachelors,Asian or Asian American
62aacd922e54c9003e5e33c2,anonymous,16-Jun-22,2:28:00 AM,12:01:22 AM,Student/Looking/None,Yes,0-40k,20,Finance,null,Other,3,3,3,3,3,3,Neither easy nor difficult,Good Work/Life Balance,null,Male,25,India,null,Masters,Asian or Asian American
62aaeecd0f8c8599d5ba6923,anonymous,16-Jun-22,4:50:00 AM,12:01:42 AM,Student/Looking/None,No,0-40k,20,Tech,null,Python,7,7,2,2,7,9,Easy,Good Work/Life Balance,null,Male,33,India,null,Bachelors,Asian or Asian American
62aaf8397dc029e2d6773cde,anonymous,16-Jun-22,5:30:00 AM,12:01:17 AM,Data Analyst,Yes,41k-65k,53,Tech,null,Python,4,8,8,8,10,10,Very Easy,Remote Work,null,Male,30,United Kingdom,null,Masters,White or Caucasian
